ID,BIRTHDAY,SEXE,DIPLOMDATE,DIPLOMTYPE,DIPPERC,SECTION,OPTION,SCHOOL,SCHOOLPROVINCE,SCHOOLSTATUS
6483,1992-07-27,F,,inconnu,59.0,TEC,SOCIALE,CHEMCHEM,NORD-KIVU,inconnu
6486,1989-02-18,H,,inconnu,55.0,TEC,CA,DE GOMA,NORD-KIVU,inconnu
6486,1989-02-18,H,,inconnu,55.0,TEC,CA,DE GOMA,NORD-KIVU,inconnu
6487,1992-05-13,H,,inconnu,68.0,PED,PG,AUTO,NORD-KIVU,inconnu
6487,1992-05-13,H,,inconnu,68.0,PED,PG,AUTO,NORD-KIVU,inconnu
6488,1992-06-16,H,,inconnu,58.0,TEC,MECANIQUE GENERALE,ITIG,NORD-KIVU,inconnu
6488,1992-06-16,H,,inconnu,58.0,TEC,MECANIQUE GENERALE,ITIG,NORD-KIVU,inconnu
6488,1992-06-16,H,,inconnu,58.0,TEC,MECANIQUE GENERALE,ITIG,NORD-KIVU,inconnu
6492,1992-05-28,H,,inconnu,62.0,SC,BC,METANOIA,NORD-KIVU,inconnu
6492,1992-05-28,H,,inconnu,62.0,SC,BC,METANOIA,NORD-KIVU,inconnu
6492,1992-05-28,H,,inconnu,62.0,SC,BC,METANOIA,NORD-KIVU,inconnu
6493,1993-01-02,H,,inconnu,57.0,SC,BC,%ETANOIA,NORD-KIVU,inconnu
6493,1993-01-02,H,,inconnu,57.0,SC,BC,%ETANOIA,NORD-KIVU,inconnu
6493,1993-01-02,H,,inconnu,57.0,SC,BC,%ETANOIA,NORD-KIVU,inconnu
6494,1992-06-04,F,,inconnu,62.0,TEC,CA,MWANGA,NORD-KIVU,inconnu
6494,1992-06-04,F,,inconnu,62.0,TEC,CA,MWANGA,NORD-KIVU,inconnu
6495,1990-02-28,H,,inconnu,59.0,SC,BC,MUKU,SUD-KIVU,inconnu
6495,1990-02-28,H,,inconnu,59.0,SC,BC,MUKU,SUD-KIVU,inconnu
6495,1990-02-28,H,,inconnu,59.0,SC,BC,MUKU,SUD-KIVU,inconnu
6499,1993-08-22,F,,inconnu,59.0,SC,BC,NURU,SUD-KIVU,inconnu
6499,1993-08-22,F,,inconnu,59.0,SC,BC,NURU,SUD-KIVU,inconnu
6499,1993-08-22,F,,inconnu,59.0,SC,BC,NURU,SUD-KIVU,inconnu
6500,1989-07-07,H,,inconnu,55.0,PED,PG,KARAMBI,NORD-KIVU,inconnu
6500,1989-07-07,H,,inconnu,55.0,PED,PG,KARAMBI,NORD-KIVU,inconnu
6506,1991-02-02,F,,inconnu,63.0,SC,BC,FARAJA,NORD-KIVU,inconnu
6506,1991-02-02,F,,inconnu,63.0,SC,BC,FARAJA,NORD-KIVU,inconnu
6506,1991-02-02,F,,inconnu,63.0,SC,BC,FARAJA,NORD-KIVU,inconnu
6508,1992-03-03,H,,inconnu,60.0,LIT,LP,MONT GOMA,NORD-KIVU,inconnu
6508,1992-03-03,H,,inconnu,60.0,LIT,LP,MONT GOMA,NORD-KIVU,inconnu
6508,1992-03-03,H,,inconnu,60.0,LIT,LP,MONT GOMA,NORD-KIVU,inconnu
6509,1989-06-10,H,,inconnu,58.0,PED,PG,NYANTENDE,SUD-KIVU,inconnu
6509,1989-06-10,H,,inconnu,58.0,PED,PG,NYANTENDE,SUD-KIVU,inconnu
6509,1989-06-10,H,,inconnu,58.0,PED,PG,NYANTENDE,SUD-KIVU,inconnu
6514,1991-07-27,H,,inconnu,56.0,SC,BC,TUPENDANE,NORD-KIVU,inconnu
6514,1991-07-27,H,,inconnu,56.0,SC,BC,TUPENDANE,NORD-KIVU,inconnu
6527,1991-09-07,H,,inconnu,57.0,SC,BC,MAMA YETU,NORD-KIVU,inconnu
6527,1991-09-07,H,,inconnu,57.0,SC,BC,MAMA YETU,NORD-KIVU,inconnu
6528,1992-03-16,H,,inconnu,59.0,TEC,CA,MAMA YETU,NORD-KIVU,inconnu
6528,1992-03-16,H,,inconnu,59.0,TEC,CA,MAMA YETU,NORD-KIVU,inconnu
6528,1992-03-16,H,,inconnu,59.0,TEC,CA,MAMA YETU,NORD-KIVU,inconnu
6528,1992-03-16,H,,inconnu,59.0,TEC,CA,MAMA YETU,NORD-KIVU,inconnu
6529,1990-02-12,H,,inconnu,60.0,LIT,LP,MWANGA,NORD-KIVU,inconnu
6529,1990-02-12,H,,inconnu,60.0,LIT,LP,MWANGA,NORD-KIVU,inconnu
6529,1990-02-12,H,,inconnu,60.0,LIT,LP,MWANGA,NORD-KIVU,inconnu
6530,1990-06-30,F,,inconnu,52.0,SC,BC,GOMA,NORD-KIVU,inconnu
6530,1990-06-30,F,,inconnu,52.0,SC,BC,GOMA,NORD-KIVU,inconnu
6531,1992-07-12,F,,inconnu,60.0,LIT,LP,MWANGA,NORD-KIVU,inconnu
6533,1992-03-09,F,,inconnu,65.0,LIT,LP,HIMBI,NORD-KIVU,inconnu
6533,1992-03-09,F,,inconnu,65.0,LIT,LP,HIMBI,NORD-KIVU,inconnu
6534,1989-07-23,F,,inconnu,56.0,TEC AGRICOLE,NUTRITION,CHEMCHEM,NORD-KIVU,inconnu
6536,1993-03-02,F,,inconnu,56.0,TEC AGRICOLE,NUTRITION,CHEMCHEM,NORD-KIVU,inconnu
6539,1991-07-01,H,,inconnu,66.0,SC,BC,MWANGA,NORD-KIVU,inconnu
6539,1991-07-01,H,,inconnu,66.0,SC,BC,MWANGA,NORD-KIVU,inconnu
6539,1991-07-01,H,,inconnu,66.0,SC,BC,MWANGA,NORD-KIVU,inconnu
6540,1988-12-31,H,,inconnu,53.0,TEC,ELECTRICITE,ITIG,NORD-KIVU,inconnu
6540,1988-12-31,H,,inconnu,53.0,TEC,ELECTRICITE,ITIG,NORD-KIVU,inconnu
6540,1988-12-31,H,,inconnu,53.0,TEC,ELECTRICITE,ITIG,NORD-KIVU,inconnu
6541,1991-05-19,H,,inconnu,63.0,TECH,ELCTRICITE INDUSTRIELLE,ITIG,NORD-KIVU,inconnu
6541,1991-05-19,H,,inconnu,63.0,TECH,ELCTRICITE INDUSTRIELLE,ITIG,NORD-KIVU,inconnu
6541,1991-05-19,H,,inconnu,63.0,TECH,ELCTRICITE INDUSTRIELLE,ITIG,NORD-KIVU,inconnu
6543,1992-04-04,F,,inconnu,68.0,SC,BC,LYCEE AMANI,NORD-KIVU,inconnu
6543,1992-04-04,F,,inconnu,68.0,SC,BC,LYCEE AMANI,NORD-KIVU,inconnu
6543,1992-04-04,F,,inconnu,68.0,SC,BC,LYCEE AMANI,NORD-KIVU,inconnu
6546,1990-03-28,F,,inconnu,52.0,TEC,CA,MGR BYAENE,SUD-KIVU,inconnu
6546,1990-03-28,F,,inconnu,52.0,TEC,CA,MGR BYAENE,SUD-KIVU,inconnu
6546,1990-03-28,F,,inconnu,52.0,TEC,CA,MGR BYAENE,SUD-KIVU,inconnu
6548,1990-03-15,H,,inconnu,52.0,SC,BC,TUPENDANE,NORD-KIVU,inconnu
6548,1990-03-15,H,,inconnu,52.0,SC,BC,TUPENDANE,NORD-KIVU,inconnu
6550,1989-11-13,F,,inconnu,50.0,SC,BC,MAJENGO,NORD-KIVU,inconnu
6550,1989-11-13,F,,inconnu,50.0,SC,BC,MAJENGO,NORD-KIVU,inconnu
6551,1982-08-17,F,,inconnu,50.0,Scientifique,Biologie Chimie,KITSIMBA,NORD-KIVU,inconnu
6552,1990-11-17,H,,inconnu,52.0,PED,PG,LUKANGA,NORD-KIVU,inconnu
6552,1990-11-17,H,,inconnu,52.0,PED,PG,LUKANGA,NORD-KIVU,inconnu
6552,1990-11-17,H,,inconnu,52.0,PED,PG,LUKANGA,NORD-KIVU,inconnu
6554,1988-11-11,F,,inconnu,51.0,SC,BC,MAMA YETU,NORD-KIVU,inconnu
6554,1988-11-11,F,,inconnu,51.0,SC,BC,MAMA YETU,NORD-KIVU,inconnu
6558,1991-04-25,F,,inconnu,57.0,SC,BC,MWANGA,NORD-KIVU,inconnu
6558,1991-04-25,F,,inconnu,57.0,SC,BC,MWANGA,NORD-KIVU,inconnu
6559,1988-07-16,F,,inconnu,51.0,TEC,SOCIALE,BENI,NORD-KIVU,inconnu
6559,1988-07-16,F,,inconnu,51.0,TEC,SOCIALE,BENI,NORD-KIVU,inconnu
6559,1988-07-16,F,,inconnu,51.0,TEC,SOCIALE,BENI,NORD-KIVU,inconnu
6560,1989-11-12,F,,inconnu,52.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
6560,1989-11-12,F,,inconnu,52.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
6560,1989-11-12,F,,inconnu,52.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
6561,1990-06-18,H,,inconnu,64.0,TEC,CA,MWANGA,NORD-KIVU,inconnu
6561,1990-06-18,H,,inconnu,64.0,TEC,CA,MWANGA,NORD-KIVU,inconnu
6566,1990-04-03,H,,inconnu,53.0,SC,BC,MAMA YETU,NORD-KIVU,inconnu
6566,1990-04-03,H,,inconnu,53.0,SC,BC,MAMA YETU,NORD-KIVU,inconnu
6569,1990-10-21,H,,inconnu,53.0,LIT,LP,ZANNER,NORD-KIVU,inconnu
6569,1990-10-21,H,,inconnu,53.0,LIT,LP,ZANNER,NORD-KIVU,inconnu
6570,1989-07-10,H,,inconnu,58.0,PED,PG,BIGLIMANI,NORD-KIVU,inconnu
6570,1989-07-10,H,,inconnu,58.0,PED,PG,BIGLIMANI,NORD-KIVU,inconnu
6573,1992-02-01,H,,inconnu,54.0,COMMERC,COM INFORMATIQUE,KINYAVUHIRI,NORD-KIVU,inconnu
6573,1992-02-01,H,,inconnu,54.0,COMMERC,COM INFORMATIQUE,KINYAVUHIRI,NORD-KIVU,inconnu
6574,1988-12-02,H,,inconnu,13.0,inconnu,BC,ST PATRICK,inconnu,inconnu
6574,1988-12-02,H,,inconnu,13.0,inconnu,BC,ST PATRICK,inconnu,inconnu
6574,1988-12-02,H,,inconnu,13.0,inconnu,BC,ST PATRICK,inconnu,inconnu
6575,1992-02-12,F,,inconnu,62.0,PED,PG,BAKANDJA,NORD-KIVU,inconnu
6575,1992-02-12,F,,inconnu,62.0,PED,PG,BAKANDJA,NORD-KIVU,inconnu
6575,1992-02-12,F,,inconnu,62.0,PED,PG,BAKANDJA,NORD-KIVU,inconnu
6577,1990-04-12,F,,inconnu,51.0,TEC,SOCIALE,LWANGA,SUD-KIVU,inconnu
6577,1990-04-12,F,,inconnu,51.0,TEC,SOCIALE,LWANGA,SUD-KIVU,inconnu
6578,1990-09-09,H,,inconnu,57.0,SC,BC,BAKADJA,NORD-KIVU,inconnu
6578,1990-09-09,H,,inconnu,57.0,SC,BC,BAKADJA,NORD-KIVU,inconnu
6578,1990-09-09,H,,inconnu,57.0,SC,BC,BAKADJA,NORD-KIVU,inconnu
6582,1990-02-10,H,,inconnu,59.0,SC,MP,KITUNDU,NORD-KIVU,inconnu
6582,1990-02-10,H,,inconnu,59.0,SC,MP,KITUNDU,NORD-KIVU,inconnu
6582,1990-02-10,H,,inconnu,59.0,SC,MP,KITUNDU,NORD-KIVU,inconnu
6584,1991-10-22,H,,inconnu,52.0,TEC,CA,MWANGA,SUD-KIVU,inconnu
6584,1991-10-22,H,,inconnu,52.0,TEC,CA,MWANGA,SUD-KIVU,inconnu
6584,1991-10-22,H,,inconnu,52.0,TEC,CA,MWANGA,SUD-KIVU,inconnu
6585,1992-04-16,H,,inconnu,61.0,TEC AGRICOLE,NUTRITION,KAVAGHENDI,NORD-KIVU,inconnu
6585,1992-04-16,H,,inconnu,61.0,TEC AGRICOLE,NUTRITION,KAVAGHENDI,NORD-KIVU,inconnu
6585,1992-04-16,H,,inconnu,61.0,TEC AGRICOLE,NUTRITION,KAVAGHENDI,NORD-KIVU,inconnu
6586,1992-12-18,F,,inconnu,50.0,SC,BC,BAKANDJA,NORD-KIVU,inconnu
6586,1992-12-18,F,,inconnu,50.0,SC,BC,BAKANDJA,NORD-KIVU,inconnu
6586,1992-12-18,F,,inconnu,50.0,SC,BC,BAKANDJA,NORD-KIVU,inconnu
6589,1987-10-14,F,,inconnu,50.0,TEC,SOCIALE,LA VICTOIRE,NORD-KIVU,inconnu
6589,1987-10-14,F,,inconnu,50.0,TEC,SOCIALE,LA VICTOIRE,NORD-KIVU,inconnu
6592,1990-10-16,H,,inconnu,59.0,LIT,LP,MWANGAZA,KATANGA,inconnu
6592,1990-10-16,H,,inconnu,59.0,LIT,LP,MWANGAZA,KATANGA,inconnu
6593,1987-04-27,F,,inconnu,60.0,TEC,SOCIALE,KISOLOKELE,NORD-KIVU,inconnu
6599,1991-12-05,H,,inconnu,70.0,LIT,LP,GS TUMBA,KINSHASA,inconnu
6599,1991-12-05,H,,inconnu,70.0,LIT,LP,GS TUMBA,KINSHASA,inconnu
6600,1990-09-18,H,,inconnu,65.0,TEC,CA,KASALI,SUD-KIVU,inconnu
6600,1990-09-18,H,,inconnu,65.0,TEC,CA,KASALI,SUD-KIVU,inconnu
6601,1990-10-27,H,,inconnu,61.0,PED,PG,CS MAPERA,NORD-KIVU,inconnu
6601,1990-10-27,H,,inconnu,61.0,PED,PG,CS MAPERA,NORD-KIVU,inconnu
6601,1990-10-27,H,,inconnu,61.0,PED,PG,CS MAPERA,NORD-KIVU,inconnu
6606,1990-12-28,H,,inconnu,52.0,PED,PG,AUTO,SUD-KIVU,inconnu
6606,1990-12-28,H,,inconnu,52.0,PED,PG,AUTO,SUD-KIVU,inconnu
6607,1991-07-06,H,,inconnu,56.0,PED,PG,METANOIA,NORD-KIVU,inconnu
6607,1991-07-06,H,,inconnu,56.0,PED,PG,METANOIA,NORD-KIVU,inconnu
6608,1989-11-09,H,,inconnu,58.0,PED,PG,MUTAMBALA,NORD-KIVU,inconnu
6608,1989-11-09,H,,inconnu,58.0,PED,PG,MUTAMBALA,NORD-KIVU,inconnu
6609,1992-10-29,H,,inconnu,55.0,TEC,SOCIALE,MIKENO NC,NORD-KIVU,inconnu
6609,1992-10-29,H,,inconnu,55.0,TEC,SOCIALE,MIKENO NC,NORD-KIVU,inconnu
6610,1989-10-17,F,,inconnu,53.0,LIT,LP,METANOIA,NORD-KIVU,inconnu
6610,1989-10-17,F,,inconnu,53.0,LIT,LP,METANOIA,NORD-KIVU,inconnu
6611,1990-05-09,F,,inconnu,53.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
6611,1990-05-09,F,,inconnu,53.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
6611,1990-05-09,F,,inconnu,53.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
6612,1992-06-08,F,,inconnu,66.0,SC,BC,MWENGA,NORD-KIVU,inconnu
6612,1992-06-08,F,,inconnu,66.0,SC,BC,MWENGA,NORD-KIVU,inconnu
6614,1990-05-30,H,,inconnu,65.0,LIT,LP,HIMBI,NORD-KIVU,inconnu
6614,1990-05-30,H,,inconnu,65.0,LIT,LP,HIMBI,NORD-KIVU,inconnu
6614,1990-05-30,H,,inconnu,65.0,LIT,LP,HIMBI,NORD-KIVU,inconnu
6619,1988-02-24,H,,inconnu,50.0,TEC,ELECTRICITE INDUSTRIELLE,KANYABAYONGA,NORD-KIVU,inconnu
6619,1988-02-24,H,,inconnu,50.0,TEC,ELECTRICITE INDUSTRIELLE,KANYABAYONGA,NORD-KIVU,inconnu
6619,1988-02-24,H,,inconnu,50.0,TEC,ELECTRICITE INDUSTRIELLE,KANYABAYONGA,NORD-KIVU,inconnu
6621,1993-08-01,H,,inconnu,50.0,SC,MP,KIBABI,NORD-KIVU,inconnu
6621,1993-08-01,H,,inconnu,50.0,SC,MP,KIBABI,NORD-KIVU,inconnu
6621,1993-08-01,H,,inconnu,50.0,SC,MP,KIBABI,NORD-KIVU,inconnu
6622,1993-02-20,F,,inconnu,58.0,TEC,CA,MORIA,NORD-KIVU,inconnu
6624,1992-04-19,H,,inconnu,55.0,SC,BC,BUNGULU,NORD-KIVU,inconnu
6624,1992-04-19,H,,inconnu,55.0,SC,BC,BUNGULU,NORD-KIVU,inconnu
6624,1992-04-19,H,,inconnu,55.0,SC,BC,BUNGULU,NORD-KIVU,inconnu
6626,1992-06-27,H,,inconnu,62.0,SC,MP,EDAC ISP,SUD-KIVU,inconnu
6626,1992-06-27,H,,inconnu,62.0,SC,MP,EDAC ISP,SUD-KIVU,inconnu
6626,1992-06-27,H,,inconnu,62.0,SC,MP,EDAC ISP,SUD-KIVU,inconnu
6629,1987-08-14,F,,inconnu,56.0,PED,PG,MAENDELEO,NORD-KIVU,inconnu
6630,1992-04-12,H,,inconnu,62.0,SC,MP,ALFAJIRI,SUD-KIVU,inconnu
6631,1990-10-25,H,,inconnu,69.0,TEC,SOCIALE,MIKENO NC,NORD-KIVU,inconnu
6631,1990-10-25,H,,inconnu,69.0,TEC,SOCIALE,MIKENO NC,NORD-KIVU,inconnu
6632,1986-06-08,H,,inconnu,60.0,PED,PG,AUTO,SUD-KIVU,inconnu
6632,1986-06-08,H,,inconnu,60.0,PED,PG,AUTO,SUD-KIVU,inconnu
6632,1986-06-08,H,,inconnu,60.0,PED,PG,AUTO,SUD-KIVU,inconnu
6633,1990-06-30,H,,inconnu,55.0,TEC,CA,SCLA FONTAINE,SUD-KIVU,inconnu
6633,1990-06-30,H,,inconnu,55.0,TEC,CA,SCLA FONTAINE,SUD-KIVU,inconnu
6635,1990-10-21,F,,inconnu,57.0,TEC,SOCIALE,CHEMCHEM,NORD-KIVU,inconnu
6635,1990-10-21,F,,inconnu,57.0,TEC,SOCIALE,CHEMCHEM,NORD-KIVU,inconnu
6639,1991-06-06,F,,inconnu,72.0,SC,BC,AMANI,NORD-KIVU,inconnu
6639,1991-06-06,F,,inconnu,72.0,SC,BC,AMANI,NORD-KIVU,inconnu
6640,1993-06-03,F,,DIPLÔME D'ETAT,57.0,Scientifique,Biologie Chimie,LWANGA,SUD-KIVU,inconnu
6640,1993-06-03,F,,DIPLÔME D'ETAT,57.0,Scientifique,Biologie Chimie,LWANGA,SUD-KIVU,inconnu
6640,1993-06-03,F,,DIPLÔME D'ETAT,57.0,Scientifique,Biologie Chimie,LWANGA,SUD-KIVU,inconnu
6642,1990-05-10,F,,inconnu,56.0,TECH AGRICOLE,NUTRITION,CHEMCHEM,NORD-KIVU,inconnu
6642,1990-05-10,F,,inconnu,56.0,TECH AGRICOLE,NUTRITION,CHEMCHEM,NORD-KIVU,inconnu
6642,1990-05-10,F,,inconnu,56.0,TECH AGRICOLE,NUTRITION,CHEMCHEM,NORD-KIVU,inconnu
6644,1989-04-27,H,,inconnu,53.0,PED,PG,DE GOMA,NORD-KIVU,inconnu
6644,1989-04-27,H,,inconnu,53.0,PED,PG,DE GOMA,NORD-KIVU,inconnu
6661,1992-03-13,H,,inconnu,52.0,SC,BC,MARANATHA,NORD-KIVU,inconnu
6661,1992-03-13,H,,inconnu,52.0,SC,BC,MARANATHA,NORD-KIVU,inconnu
6661,1992-03-13,H,,inconnu,52.0,SC,BC,MARANATHA,NORD-KIVU,inconnu
6662,1992-01-27,H,,inconnu,68.0,SC,MP,IBANDA,SUD-KIVU,inconnu
6662,1992-01-27,H,,inconnu,68.0,SC,MP,IBANDA,SUD-KIVU,inconnu
6662,1992-01-27,H,,inconnu,68.0,SC,MP,IBANDA,SUD-KIVU,inconnu
6663,1985-08-14,H,,inconnu,51.0,SC,BC,MARANATHA,NORD-KIVU,inconnu
6663,1985-08-14,H,,inconnu,51.0,SC,BC,MARANATHA,NORD-KIVU,inconnu
6663,1985-08-14,H,,inconnu,51.0,SC,BC,MARANATHA,NORD-KIVU,inconnu
6664,1989-04-22,F,,inconnu,52.0,LIT,LP,WIMA,SUD-KIVU,inconnu
6664,1989-04-22,F,,inconnu,52.0,LIT,LP,WIMA,SUD-KIVU,inconnu
6665,1987-08-12,H,,inconnu,52.0,PED,PG,ANNONCIATTE,SUD-KIVU,inconnu
6669,1991-08-25,F,,inconnu,58.0,TEC,SOCIALE,CHEMCHEM,NORD-KIVU,inconnu
6669,1991-08-25,F,,inconnu,58.0,TEC,SOCIALE,CHEMCHEM,NORD-KIVU,inconnu
6674,1988-07-13,H,,inconnu,53.0,PED,PG,KATWA,NORD-KIVU,inconnu
6674,1988-07-13,H,,inconnu,53.0,PED,PG,KATWA,NORD-KIVU,inconnu
6677,1993-01-13,F,,inconnu,61.0,SC,BC,MWANGA,NORD-KIVU,inconnu
6677,1993-01-13,F,,inconnu,61.0,SC,BC,MWANGA,NORD-KIVU,inconnu
6677,1993-01-13,F,,inconnu,61.0,SC,BC,MWANGA,NORD-KIVU,inconnu
6678,1990-05-10,H,,inconnu,64.0,TEC,SOCIALE,KAMOLE,SUD-KIVU,inconnu
6678,1990-05-10,H,,inconnu,64.0,TEC,SOCIALE,KAMOLE,SUD-KIVU,inconnu
6679,1989-07-17,H,,inconnu,67.0,PED,PG,ST JOSEPH,NORD-KIVU,inconnu
6679,1989-07-17,H,,inconnu,67.0,PED,PG,ST JOSEPH,NORD-KIVU,inconnu
6680,1990-05-15,H,,inconnu,54.0,TEC,SOCIALE,BENI,NORD-KIVU,inconnu
6680,1990-05-15,H,,inconnu,54.0,TEC,SOCIALE,BENI,NORD-KIVU,inconnu
6681,1989-06-09,H,,inconnu,61.0,PED,PG,TUENDELEE,SUD-KIVU,inconnu
6681,1989-06-09,H,,inconnu,61.0,PED,PG,TUENDELEE,SUD-KIVU,inconnu
6682,1988-04-02,H,,inconnu,50.0,LIT,LP,BANGU,SUD-KIVU,inconnu
6682,1988-04-02,H,,inconnu,50.0,LIT,LP,BANGU,SUD-KIVU,inconnu
6684,1990-11-30,H,,inconnu,51.0,TEC,CA,ZAWADI YA RAISI,SUD-KIVU,inconnu
6684,1990-11-30,H,,inconnu,51.0,TEC,CA,ZAWADI YA RAISI,SUD-KIVU,inconnu
6689,1987-07-07,H,,inconnu,0.0,inconnu,inconnu,,inconnu,inconnu
6689,1987-07-07,H,,inconnu,0.0,inconnu,inconnu,,inconnu,inconnu
6689,1987-07-07,H,,inconnu,0.0,inconnu,inconnu,,inconnu,inconnu
6692,1989-06-20,H,,inconnu,68.0,TEC,SOCIALE,LAPEREAUX,SUD-KIVU,inconnu
6692,1989-06-20,H,,inconnu,68.0,TEC,SOCIALE,LAPEREAUX,SUD-KIVU,inconnu
6692,1989-06-20,H,,inconnu,68.0,TEC,SOCIALE,LAPEREAUX,SUD-KIVU,inconnu
6699,1991-12-31,F,,inconnu,54.0,SC,BC,GOMA,NORD-KIVU,inconnu
6699,1991-12-31,F,,inconnu,54.0,SC,BC,GOMA,NORD-KIVU,inconnu
6700,1990-08-02,F,,inconnu,56.0,PED,PG,MONT SINAI,NORD-KIVU,inconnu
6700,1990-08-02,F,,inconnu,56.0,PED,PG,MONT SINAI,NORD-KIVU,inconnu
6702,1987-08-24,H,,inconnu,59.0,PED,PG,KITSUMBIRO,NORD-KIVU,inconnu
6702,1987-08-24,H,,inconnu,59.0,PED,PG,KITSUMBIRO,NORD-KIVU,inconnu
6706,1991-12-04,H,,inconnu,55.0,PED,PG,FADHILI,SUD-KIVU,inconnu
6706,1991-12-04,H,,inconnu,55.0,PED,PG,FADHILI,SUD-KIVU,inconnu
6707,1986-07-30,F,,inconnu,53.0,PED,PG,UTAMADUNI,NORD-KIVU,inconnu
6707,1986-07-30,F,,inconnu,53.0,PED,PG,UTAMADUNI,NORD-KIVU,inconnu
6708,1990-07-03,F,,inconnu,55.0,PED,PG,HIMBI,NORD-KIVU,inconnu
6708,1990-07-03,F,,inconnu,55.0,PED,PG,HIMBI,NORD-KIVU,inconnu
6708,1990-07-03,F,,inconnu,55.0,PED,PG,HIMBI,NORD-KIVU,inconnu
6709,1979-04-01,F,,inconnu,52.0,PED,PG,KOLIKORI,ORIENTALE,inconnu
6709,1979-04-01,F,,inconnu,52.0,PED,PG,KOLIKORI,ORIENTALE,inconnu
6709,1979-04-01,F,,inconnu,52.0,PED,PG,KOLIKORI,ORIENTALE,inconnu
6710,1992-02-04,H,,inconnu,53.0,PED,PG,KITSOMBIRO,NORD-KIVU,inconnu
6710,1992-02-04,H,,inconnu,53.0,PED,PG,KITSOMBIRO,NORD-KIVU,inconnu
6710,1992-02-04,H,,inconnu,53.0,PED,PG,KITSOMBIRO,NORD-KIVU,inconnu
6713,1990-07-09,H,,inconnu,61.0,TEC,MES GENE,ITIG,NORD-KIVU,inconnu
6717,1990-01-01,H,,inconnu,63.0,PED,PG,MGR BYAGHENE,SUD-KIVU,inconnu
6717,1990-01-01,H,,inconnu,63.0,PED,PG,MGR BYAGHENE,SUD-KIVU,inconnu
6719,1991-02-27,H,,inconnu,50.0,PED,PG,METANOIA,NORD-KIVU,inconnu
6719,1991-02-27,H,,inconnu,50.0,PED,PG,METANOIA,NORD-KIVU,inconnu
6720,1988-01-12,H,,inconnu,56.0,TEC,MEC MACHINES OUTILS,ITFM,SUD-KIVU,inconnu
6722,1993-09-09,F,,inconnu,56.0,SC,BC,CIREZI,SUD-KIVU,inconnu
6722,1993-09-09,F,,inconnu,56.0,SC,BC,CIREZI,SUD-KIVU,inconnu
6722,1993-09-09,F,,inconnu,56.0,SC,BC,CIREZI,SUD-KIVU,inconnu
6727,1989-06-21,F,,inconnu,53.0,TEC,COMM INFORMATIQUE,MGR MULINDWA,SUD-KIVU,inconnu
6727,1989-06-21,F,,inconnu,53.0,TEC,COMM INFORMATIQUE,MGR MULINDWA,SUD-KIVU,inconnu
6728,1988-11-02,H,,inconnu,54.0,TEC,CA,BUNGULU,NORD-KIVU,inconnu
6728,1988-11-02,H,,inconnu,54.0,TEC,CA,BUNGULU,NORD-KIVU,inconnu
6728,1988-11-02,H,,inconnu,54.0,TEC,CA,BUNGULU,NORD-KIVU,inconnu
6729,1990-02-20,H,,inconnu,50.0,TEC,SOCIALE,MAVUNO,NORD-KIVU,inconnu
6729,1990-02-20,H,,inconnu,50.0,TEC,SOCIALE,MAVUNO,NORD-KIVU,inconnu
6732,1983-11-06,F,,inconnu,50.0,SC,BC,BUNGULU,NORD-KIVU,inconnu
6734,1991-10-02,F,,inconnu,57.0,TEC,CA,ISIDORE BAKANDJA,NORD-KIVU,inconnu
6734,1991-10-02,F,,inconnu,57.0,TEC,CA,ISIDORE BAKANDJA,NORD-KIVU,inconnu
6734,1991-10-02,F,,inconnu,57.0,TEC,CA,ISIDORE BAKANDJA,NORD-KIVU,inconnu
6735,1993-08-24,F,,inconnu,55.0,TEC,CA,ISIDORE BAKANDJA,NORD-KIVU,inconnu
6735,1993-08-24,F,,inconnu,55.0,TEC,CA,ISIDORE BAKANDJA,NORD-KIVU,inconnu
6735,1993-08-24,F,,inconnu,55.0,TEC,CA,ISIDORE BAKANDJA,NORD-KIVU,inconnu
6739,1980-06-06,H,,inconnu,51.0,PED,PG,ENUNGU,NORD-KIVU,inconnu
6739,1980-06-06,H,,inconnu,51.0,PED,PG,ENUNGU,NORD-KIVU,inconnu
6740,1991-07-08,F,,inconnu,60.0,TEC,SOCIALE,UZIMA,NORD-KIVU,inconnu
6742,1991-08-26,F,,inconnu,58.0,SC,BC,MWANDU,NORD-KIVU,inconnu
6742,1991-08-26,F,,inconnu,58.0,SC,BC,MWANDU,NORD-KIVU,inconnu
6742,1991-08-26,F,,inconnu,58.0,SC,BC,MWANDU,NORD-KIVU,inconnu
6744,1993-07-16,H,,inconnu,64.0,LIT,LP,METANOIA,NORD-KIVU,inconnu
6744,1993-07-16,H,,inconnu,64.0,LIT,LP,METANOIA,NORD-KIVU,inconnu
6744,1993-07-16,H,,inconnu,64.0,LIT,LP,METANOIA,NORD-KIVU,inconnu
6745,1983-12-12,H,,inconnu,51.0,PED,PG,KALUNGU,NORD-KIVU,inconnu
6746,1984-09-30,F,,inconnu,50.0,PED,PG,1UTO,NORD-KIVU,inconnu
