ID,DIPPERC,SCHOOL_RIGHT,OPTION_RIGHT,FAC,CGPA,DistinctionRatio,EchecRatio,Pass1stSessionRatio
8149,58.0,sainte ursule,nutr,FSEG,59.5333340962,G,G,G
8152,62.0,sainte ursule,sociale,FSEG,59.2999992371,G,G,E
8158,59.0,sainte ursule,sociale,FSDC,62.3333320618,G,G,C
8164,59.0,sainte ursule,sociale,FD,49.75,G,A,G
8206,60.0,sainte ursule,sociale,FSDC,60.8000011444,G,G,G
8210,57.0,sainte ursule,sociale,FSDC,63.2250003815,G,G,F
8230,61.0,sainte ursule,sociale,FSEG,58.2499990463,G,G,G
8253,72.0,sainte ursule,sociale,FSDC,68.7333348592,G,G,C
8254,64.0,sainte ursule,sociale,FSEG,58.4666671753,G,G,G
8271,53.0,sainte ursule,sociale,FD,62.5333328247,G,G,E
8363,57.0,sainte ursule,sociale,FSEG,58.5,G,G,G
8388,54.0,sainte ursule,nutr,FSDC,64.5249996185,G,G,D
8406,61.0,sainte ursule,sociale,FSEG,56.9499998093,G,G,F
8420,70.0,sainte ursule,sociale,FSDC,71.633333842,C,G,A
8453,59.0,sainte ursule,nutr,FSDC,56.3499997457,G,E,E
8618,65.0,sainte ursule,sociale,FSDC,59.3000005086,G,G,G
8648,69.0,sainte ursule,nutr,FSTA,63.7333335877,G,G,G
8683,63.0,sainte ursule,sociale,FSEG,57.8333333333,G,G,G
8771,62.0,sainte ursule,nutr,FSDC,65.8499994278,G,G,D
8889,56.0,sainte ursule,nutr,FSDC,62.6666679382,G,G,E
8929,60.0,sainte ursule,sociale,FPSE,61.0333328247,G,G,A
8944,63.0,sainte ursule,nutr,FSDC,64.200000763,G,G,E
8984,73.0,sainte ursule,sociale,FSEG,65.1333325704,G,G,A
9055,76.0,sainte ursule,sociale,FSEG,62.2000007629,G,G,A
9160,52.0,sainte ursule,sociale,FPSE,59.1000010173,G,G,G
9193,56.0,sainte ursule,sociale,FSDC,63.5666656494,G,G,A
9220,60.0,sainte ursule,sociale,FSEG,57.5,G,G,G
9237,63.0,sainte ursule,nutr,FSEG,54.7999992371,G,G,G
9250,55.0,sainte ursule,sociale,FD,57.1333338419,G,G,E
9291,54.0,sainte ursule,sociale,FSEG,55.0999997457,G,G,G
9294,64.0,sainte ursule,sociale,FSEG,60.5333340963,G,G,A
9298,61.0,sainte ursule,nutr,FSDC,64.366666158,G,G,E
9305,53.0,sainte ursule,sociale,FSDC,60.0,G,G,G
9409,52.0,sainte ursule,sociale,FSEG,59.8333333333,G,G,E
9442,59.0,sainte ursule,sociale,FD,47.5,G,A,G
9560,57.0,sainte ursule,sociale,FSEG,55.2999992371,G,E,G
9603,59.0,sainte ursule,sociale,FD,60.566666921,G,G,C
9621,60.0,sainte ursule,sociale,FSEG,58.0333328247,G,G,G
9633,57.0,sainte ursule,sociale,FSEG,55.933333079,G,G,G
9830,52.0,sainte ursule,sociale,FD,60.3500003815,G,G,G
9831,65.0,sainte ursule,sociale,FSTA,58.6999988556,G,G,D
9879,62.0,sainte ursule,sociale,FM,61.5499992371,G,G,D
9891,50.0,sainte ursule,sociale,FM,55.8999996185,G,G,G
9905,61.0,sainte ursule,nutr,FSDC,53.6000003815,G,D,G
9914,58.0,sainte ursule,sociale,FD,62.2000007629,G,G,D
9939,54.0,sainte ursule,sociale,FSEG,57.2000007629,G,G,D
9976,51.0,sainte ursule,sociale,FD,57.1499996185,G,G,A
10052,57.0,sainte ursule,sociale,FSEG,54.9500007629,G,D,G
10084,55.0,sainte ursule,sociale,FSEG,55.1000003815,G,G,G
10092,66.0,sainte ursule,nutr,FSDC,65.8000011445,G,G,D
10112,66.0,sainte ursule,sociale,FSEG,63.2999992371,G,G,G
10120,56.0,sainte ursule,sociale,FSEG,55.4000015259,G,G,G
10123,69.0,sainte ursule,sociale,FSEG,59.7000007629,G,G,A
10243,51.0,sainte ursule,sociale,FSEG,51.75,G,D,G
10250,55.0,sainte ursule,nutr,FM,57.6000003815,G,G,G
10251,57.0,sainte ursule,sociale,FSEG,59.1000003815,G,G,D
10258,58.0,sainte ursule,sociale,FSEG,55.5,G,G,G
10290,66.0,sainte ursule,nutr,FM,60.1499996185,G,G,A
10322,52.0,sainte ursule,sociale,FSDC,67.5499992371,G,G,A
10324,58.0,sainte ursule,nutr,FM,55.25,G,D,G
10340,67.0,sainte ursule,bio-chimie,FSTA,62.1000003815,G,G,G
10380,55.0,sainte ursule,sociale,FD,55.0499992371,G,G,G
10436,56.0,sainte ursule,sociale,FSEG,55.25,G,G,G
10481,57.0,sainte ursule,sociale,FM,59.1499996185,G,G,G
10523,54.0,sainte ursule,sociale,FSDC,67.0499992371,D,G,A
10535,58.0,sainte ursule,sociale,FM,61.5500011444,G,G,D
10538,53.0,sainte ursule,nutr,FM,61.1000003815,G,G,G
10550,54.0,sainte ursule,sociale,FM,49.0,G,A,G
10589,57.0,sainte ursule,nutr,FSDC,63.2499980927,G,G,G
10590,56.0,sainte ursule,sociale,FSDC,65.1999988555,G,G,A
10627,58.0,sainte ursule,sociale,FSEG,57.9499988556,G,G,G
10692,55.0,sainte ursule,sociale,FSEG,58.7000007629,G,G,G
10729,53.0,sainte ursule,sociale,FSEG,54.2000007629,G,D,G
10749,58.0,sainte ursule,sociale,FSEG,50.6749992371,G,D,G
10878,55.0,sainte ursule,sociale,FSDC,60.8999996185,G,G,A
10897,60.0,sainte ursule,nutr,FM,54.3500003815,G,D,G
11320,60.0,sainte ursule,sociale,FD,67.0,G,G,A
11349,60.0,sainte ursule,sociale,FD,60.7999992371,G,G,G
11400,61.0,sainte ursule,nutr,FM,58.2999992371,G,G,A
11410,59.0,sainte ursule,sociale,FSEG,56.5,G,G,G
11433,52.0,sainte ursule,sociale,FSEG,57.4000015259,G,G,G
11444,55.0,sainte ursule,sociale,FD,61.2999992371,G,G,G
11490,51.0,sainte ursule,sociale,FD,49.5,G,A,G
11497,55.0,sainte ursule,sociale,FSEG,56.7999992371,G,G,G
11507,51.0,sainte ursule,sociale,FSEG,50.7000007629,G,A,G
11536,56.0,sainte ursule,sociale,FSTA,46.0999984741,G,A,G
11565,63.0,sainte ursule,nutr,FM,57.2999992371,G,G,G
11566,59.0,sainte ursule,sociale,FSEG,52.5999984741,G,G,G
11594,60.0,sainte ursule,sociale,FSTA,56.2000007629,G,G,G
11600,55.0,sainte ursule,sociale,FSEG,60.0999984741,G,G,G
11635,63.0,sainte ursule,nutr,FSDC,63.7000007629,G,G,G
11652,56.0,sainte ursule,sociale,FSEG,60.7999992371,G,G,G
11695,54.0,sainte ursule,sociale,FSDC,64.1999969482,G,G,G
11735,68.0,sainte ursule,nutr,FSDC,61.5,G,G,A
11780,57.0,sainte ursule,sociale,FM,62.0999984741,G,G,G
11811,63.0,sainte ursule,nutr,FSDC,62.9000015259,G,G,G
11830,62.0,sainte ursule,sociale,FSEG,57.2999992371,G,G,G
11885,51.0,sainte ursule,sociale,FSEG,51.0999984741,G,A,G
12079,58.0,sainte ursule,sociale,FSEG,56.7999992371,G,G,G
12159,70.0,sainte ursule,nutr,FM,63.5999984741,G,G,A
12232,55.0,sainte ursule,nutr,FSDC,60.7999992371,G,G,A
12244,50.0,sainte ursule,sociale,FSEG,55.5,G,G,G
1346,60.0,visoke,pedagogie,FPSE,48.75,G,A,G
1355,51.0,visoke,pedagogie,FPSE,66.5,G,G,A
1858,59.0,visoke,pedagogie,FSDC,59.883333842,G,E,E
2675,50.0,visoke,pedagogie,FPSE,60.4499998093,G,G,F
3858,53.0,visoke,pedagogie,FSEG,62.5,G,G,G
4227,66.0,visoke,pedagogie,FSEG,64.8000030518,G,G,G
4550,61.0,visoke,pedagogie,FSEG,57.4000015259,G,G,G
5745,61.0,visoke,mec gene,FSTA,47.75,G,A,G
6220,55.0,visoke,pedagogie,FSEG,60.6000003815,G,G,G
7025,53.0,visoke,pedagogie,FPSE,62.8666674296,G,G,C
7193,56.0,visoke,pedagogie,FSEG,53.6000010172,G,E,G
7584,62.0,visoke,mec gene,FSTA,63.9499988556,G,G,D
7637,62.0,visoke,pedagogie,FPSE,63.633333842,E,G,C
7895,59.0,visoke,pedagogie,FSDC,56.2999992371,G,D,G
8415,68.0,visoke,pedagogie,FSEG,57.066666921,G,G,G
8745,60.0,visoke,mec gene,FSTA,47.75,G,A,G
8927,58.0,visoke,pedagogie,FPSE,60.8666674296,G,G,C
9136,58.0,visoke,mec gene,FSTA,65.4333356222,G,G,E
9303,52.0,visoke,pedagogie,FSTA,43.5,G,A,G
9333,51.0,visoke,mec gene,FD,55.7333335876,G,G,G
9389,52.0,visoke,pedagogie,FPSE,60.566666921,G,G,G
9488,64.0,visoke,pedagogie,FPSE,60.6999994914,G,G,G
9969,60.0,visoke,pedagogie,FPSE,63.1000003815,G,G,A
10283,58.0,visoke,pedagogie,FSEG,55.1000003815,G,G,G
10299,57.0,visoke,pedagogie,FSDC,63.0,G,G,G
10392,65.0,visoke,pedagogie,FSDC,71.8499984741,A,G,D
10562,56.0,visoke,pedagogie,FSDC,63.3500022889,G,G,D
10643,54.0,visoke,mec gene,FSTA,71.0,A,G,G
11342,50.0,visoke,electricite,FSTA,44.7999992371,G,A,G
11474,71.0,visoke,pedagogie,FD,58.7999992371,G,G,G
11777,74.0,visoke,pedagogie,FSTA,43.0999984741,G,A,G
11868,67.0,visoke,pedagogie,FM,59.5999984741,G,G,G
12097,66.0,visoke,pedagogie,FSEG,52.5999984741,G,G,G
4418,57.0,lasagesse,pedagogie,FSEG,56.1999988556,G,G,G
5682,54.0,lasagesse,pedagogie,FSDC,58.5,G,G,G
7398,77.0,lasagesse,pedagogie,FSDC,63.0,G,G,G
9022,52.0,lasagesse,math-physique,FSTA,62.3333320618,E,G,G
10816,55.0,lasagesse,pedagogie,FD,58.3500003815,G,G,G
11742,57.0,lasagesse,pedagogie,FSTA,49.5,G,A,G
12190,50.0,lasagesse,pedagogie,FD,47.5,G,A,G
3625,55.0,kalimba,pedagogie,FD,57.7000007629,G,G,G
3648,54.0,kalimba,pedagogie,FT,66.9500007629,G,G,A
3761,62.0,kalimba,commerciale et administrative,FT,64.8000030518,G,G,A
3881,57.0,kalimba,pedagogie,FSEG,60.0,G,G,G
4012,52.0,kalimba,pedagogie,FT,63.7000007629,G,G,G
4957,55.0,kalimba,pedagogie,FD,58.2000007629,G,G,G
6356,51.0,kalimba,sociale,FD,57.6500002543,G,E,E
6500,55.0,kalimba,pedagogie,FSEG,57.1499996185,G,G,G
6551,50.0,kalimba,bio-chimie,FSDC,59.2000007629,G,G,G
6753,51.0,kalimba,pedagogie,FT,64.1000003815,G,G,D
6887,57.0,kalimba,pedagogie,FT,70.25,D,G,A
7045,50.0,kalimba,pedagogie,FT,60.9000002543,G,G,G
7048,51.0,kalimba,pedagogie,FT,64.3999989827,G,G,G
7069,60.0,kalimba,commerciale et administrative,FSEG,56.1999994914,G,G,G
7391,68.0,kalimba,pedagogie,FSDC,58.8000005086,G,E,G
7441,58.0,kalimba,math-physique,FSDC,59.4666671753,G,G,G
7758,66.0,kalimba,pedagogie,FD,56.1666653951,G,E,G
8182,62.0,kalimba,pedagogie,FSDC,63.7666651408,G,G,G
8823,60.0,kalimba,pedagogie,FD,54.6666653951,G,G,G
9306,50.0,kalimba,latin philo,FD,51.566666921,G,C,G
9339,63.0,kalimba,pedagogie,FSDC,58.9000002543,G,G,G
9693,57.0,kalimba,math-physique,FPSE,65.3500003815,G,G,A
10152,56.0,kalimba,commerciale et administrative,FSEG,59.6999988556,G,G,G
10351,64.0,kalimba,pedagogie,FSEG,58.9000015259,G,G,G
10836,50.0,kalimba,commerciale et administrative,FSEG,54.3500003815,G,G,G
10841,58.0,kalimba,latin philo,FD,58.75,G,G,G
10874,51.0,kalimba,math-physique,FM,57.3999996185,G,G,D
10885,51.0,kalimba,bio-chimie,FSTA,53.75,G,D,G
11704,53.0,kalimba,pedagogie,FSDC,63.7000007629,G,G,A
12056,61.0,kalimba,pedagogie,FPSE,59.7999992371,G,G,A
12127,60.0,kalimba,pedagogie,FT,57.5,G,G,G
3248,59.0,kashofu,pedagogie,FSEG,55.683333079,G,E,G
3672,59.0,kashofu,pedagogie,FD,62.0999984741,G,G,A
4449,66.0,kashofu,pedagogie,FSEG,56.3500003815,G,G,G
4712,53.0,kashofu,pedagogie,FD,62.9000015259,G,G,G
8665,61.0,kashofu,bio-chimie,FSEG,57.700000763,G,E,G
8667,70.0,kashofu,pedagogie,FSEG,49.25,G,A,G
9086,58.0,kashofu,bio-chimie,FSEG,54.8999989828,G,E,G
10158,68.0,kashofu,pedagogie,FSTA,59.4500007629,G,G,G
10807,58.0,kashofu,pedagogie,FSEG,47.0,G,A,G
10814,52.0,kashofu,pedagogie,FSEG,53.8500003815,G,D,G
10872,61.0,kashofu,pedagogie,FSEG,49.25,G,A,G
11414,63.0,kashofu,pedagogie,FSDC,59.0999984741,G,G,G
11637,50.0,kashofu,bio-chimie,FSTA,55.0,G,G,G
12180,72.0,kashofu,pedagogie,FSEG,48.5,G,A,G
4812,51.0,mavuno,sociale,FSDC,57.2000007629,G,G,G
4872,51.0,mavuno,pedagogie,FD,61.2000007629,G,G,A
6330,52.0,mavuno,pedagogie,FD,60.1999994914,G,G,G
6465,51.0,mavuno,sociale,FSEG,59.9500007629,G,G,G
6729,50.0,mavuno,sociale,FSDC,61.8500003815,G,G,G
8840,58.0,mavuno,commerciale et administrative,FSEG,65.8000030518,G,G,G
10206,50.0,mavuno,commerciale et administrative,FSEG,49.75,G,A,G
10216,53.0,mavuno,commerciale et administrative,FSEG,48.5,G,A,G
10472,50.0,mavuno,pedagogie,FD,57.5,G,G,G
10804,50.0,mavuno,pedagogie,FD,53.6000003815,G,D,G
11341,51.0,mavuno,pedagogie,FSDC,55.5,G,G,G
4888,63.0,lumiere du monde,pedagogie,FSEG,53.6499996185,G,D,G
11797,51.0,lumiere du monde,sociale,FD,47.0,G,A,G
5105,71.0,nyamukola,pedagogie,FPSE,71.6999969482,A,G,A
5159,57.0,nyamukola,pedagogie,FPSE,61.700000763,G,G,D
5680,54.0,nyamukola,sociale,FSDC,49.75,G,A,G
6464,63.0,nyamukola,pedagogie,FSDC,52.8666661581,G,C,G
7229,66.0,nyamukola,commerciale et administrative,FSEG,61.5999984741,G,G,D
8534,60.0,nyamukola,pedagogie,FD,50.9249992371,G,A,G
8595,53.0,nyamukola,pedagogie,FD,59.7000007629,G,G,G
8629,66.0,nyamukola,pedagogie,FPSE,57.116666158,G,D,G
8911,64.0,nyamukola,pedagogie,FPSE,66.8333333333,E,G,A
9116,65.0,nyamukola,pedagogie,FSTA,57.8250007629,G,D,D
9310,70.0,nyamukola,pedagogie,FSEG,59.1666666667,G,G,A
9928,52.0,nyamukola,pedagogie,FSTA,52.5499992371,G,D,G
10890,54.0,nyamukola,sociale,FD,47.5,G,A,G
10911,54.0,nyamukola,sociale,FD,60.75,G,G,G
11394,63.0,nyamukola,pedagogie,FSEG,48.75,G,A,G
12176,62.0,nyamukola,pedagogie,FPSE,61.5,G,G,G
5059,50.0,edac/isgea,commerciale et administrative,FD,63.7999992371,G,G,A
5175,53.0,edac/isgea,pedagogie,FD,59.4666671753,G,G,E
9170,62.0,edac/isgea,pedagogie,FD,57.866666158,G,G,E
9683,50.0,edac/isgea,commerciale et administrative,FSEG,59.3499984741,G,G,G
10390,59.0,edac/isgea,pedagogie,FSEG,50.7999992371,G,A,G
12241,57.0,edac/isgea,pedagogie,FSEG,48.7999992371,G,A,G
12243,54.0,edac/isgea,sociale,FSEG,54.2999992371,G,G,G
7825,54.0,mushere,pedagogie,FD,55.75,G,D,G
8520,56.0,mushere,pedagogie,FSDC,61.7666664123,G,G,G
10844,52.0,mushere,pedagogie,FD,58.3500003815,G,G,D
11855,58.0,mushere,pedagogie,FD,55.9000015259,G,G,G
8262,66.0,thabiti,bio-chimie,FSDC,63.4250001907,G,G,F
10395,58.0,thabiti,bio-chimie,FM,61.9500007629,G,G,G
11585,60.0,thabiti,bio-chimie,FSTA,53.4000015259,G,G,G
2436,58.0,itfm/bukavu,machine outil,FSTA,47.0,G,A,G
4071,63.0,itfm/bukavu,machine outil,FSTA,71.1999969482,A,G,G
4083,53.0,itfm/bukavu,mecanique machines outils,FSTA,59.5499992371,G,G,G
4097,63.0,itfm/bukavu,mec gene,FSTA,64.7000007629,G,G,D
4117,57.0,itfm/bukavu,machine outil,FSTA,65.8000030518,G,G,G
4282,54.0,itfm/bukavu,electricite,FSTA,70.75,D,G,G
4284,53.0,itfm/bukavu,electricite,FSTA,51.883333842,G,C,G
4313,51.0,itfm/bukavu,electricite,FSTA,68.6000022888,D,G,G
4371,58.0,itfm/bukavu,machine outil,FSTA,64.75,G,G,G
4489,60.0,itfm/bukavu,electricite,FSTA,66.4500007629,D,G,G
4498,52.0,itfm/bukavu,electricite,FSTA,61.1499996185,G,G,G
6720,56.0,itfm/bukavu,mecanique machines outils,FSTA,47.25,G,A,G
7066,59.0,itfm/bukavu,secretariat,FSEG,58.1999994914,G,G,G
8270,58.0,itfm/bukavu,machine outil,FSTA,60.4250001907,G,G,B
8325,65.0,itfm/bukavu,electricite,FSTA,62.9749994278,G,G,D
8346,75.0,itfm/bukavu,secretariat,FSTA,64.9499998093,G,G,D
9958,59.0,itfm/bukavu,mecanique machines outils,FSTA,71.6999969482,D,G,A
10043,58.0,itfm/bukavu,electricite,FSTA,79.0999984741,A,G,A
10051,60.0,itfm/bukavu,electricite,FSTA,72.5,A,G,D
10142,56.0,itfm/bukavu,electricite,FSTA,69.6500015259,D,G,A
10165,57.0,itfm/bukavu,electricite,FSTA,67.1500015259,D,G,D
10166,56.0,itfm/bukavu,electricite,FSTA,65.9500007629,G,G,D
10199,65.0,itfm/bukavu,mecanique machines outils,FSTA,83.5499992371,A,G,D
10200,57.0,itfm/bukavu,mecanique machines outils,FSTA,71.0499992371,D,G,D
10388,62.0,itfm/bukavu,electricite,FSTA,74.1499977112,A,G,A
10574,63.0,itfm/bukavu,mec gene,FSTA,74.9500007629,A,G,A
11532,62.0,itfm/bukavu,mec gene,FSTA,64.9000015259,G,G,G
11538,68.0,itfm/bukavu,mecanique machines outils,FSTA,53.5,G,G,G
11609,61.0,itfm/bukavu,mecanique machines outils,FSTA,59.7999992371,G,G,A
11708,57.0,itfm/bukavu,electricite,FSTA,59.2000007629,G,G,A
11753,62.0,itfm/bukavu,mec gene,FSTA,48.75,G,A,G
5107,57.0,bigilimani,bio-chimie,FSDC,65.0,G,G,A
6570,58.0,bigilimani,pedagogie,FSDC,53.6000003815,G,D,G
7863,52.0,bigilimani,pedagogie,FD,64.549999237,G,G,F
8122,56.0,bigilimani,pedagogie,FSDC,47.25,G,A,G
9815,53.0,bigilimani,pedagogie,FD,58.0999984741,G,G,G
12183,52.0,bigilimani,pedagogie,FD,55.5,G,G,G
9865,51.0,amen,commerciale informatique,FD,58.0,G,G,A
10019,51.0,amen,sociale,FD,49.0,G,A,G
10559,53.0,amen,commerciale informatique,FD,49.25,G,A,G
10865,50.0,amen,sociale,FM,49.25,G,A,G
11370,51.0,amen,commerciale informatique,FSEG,55.0,G,G,G
11446,52.0,amen,commerciale informatique,FSEG,49.5,G,A,G
11477,51.0,amen,sociale,FSDC,60.7999992371,G,G,G
11480,52.0,amen,sociale,FSDC,52.0,G,A,G
11559,50.0,amen,sociale,FSDC,57.4000015259,G,G,G
11812,52.0,amen,commerciale informatique,FSEG,49.7999992371,G,A,G
4481,63.0,mgr guido,commerciale informatique,FSTA,60.5,G,G,G
5747,51.0,mgr guido,bio-chimie,FT,68.7333323161,C,G,A
6727,53.0,mgr guido,commerciale informatique,FSEG,60.5500011444,G,G,G
8404,56.0,mgr guido,commerciale et administrative,FSEG,58.6999994914,G,G,C
8688,52.0,mgr guido,commerciale informatique,FD,61.875,G,G,D
9963,57.0,mgr guido,commerciale et administrative,FSTA,55.8000011444,G,G,G
10711,51.0,mgr guido,commerciale informatique,FSTA,64.3000011445,G,G,D
11359,51.0,mgr guido,sociale,FSEG,45.7000007629,G,A,G
11383,57.0,mgr guido,commerciale et administrative,FSEG,48.5,G,A,G
11439,60.0,mgr guido,commerciale et administrative,FSEG,52.9000015259,G,G,G
1234,56.8765221107,mwanga,inconnu,FSEG,62.4000015259,G,G,A
3028,53.0,mwanga,latin philo,FSEG,66.1999969482,G,G,G
3137,65.0,mwanga,latin philo,FSDC,65.1999969482,G,G,A
3285,59.0,mwanga,bio-chimie,FSTA,65.5999984741,G,G,G
3322,65.0,mwanga,bio-chimie,FSEG,61.0,G,G,A
3591,50.0,mwanga,bio-chimie,FSTA,73.9000015259,A,G,G
3667,63.0,mwanga,commerciale et administrative,FSEG,58.5,G,G,A
3670,53.0,mwanga,commerciale et administrative,FSEG,67.5999984741,G,G,A
3920,51.0,mwanga,latin philo,FSEG,59.7999992371,G,G,G
3930,68.0,mwanga,commerciale et administrative,FSEG,63.9000015259,G,G,A
4125,51.0,mwanga,latin philo,FD,49.5,G,A,G
4178,57.0,mwanga,bio-chimie,FSEG,60.0999984741,G,G,A
4183,60.0,mwanga,latin philo,FSEG,71.0,A,G,A
4252,59.0,mwanga,latin philo,FSEG,62.5999984741,G,G,A
4349,60.0,mwanga,latin philo,FSEG,67.0999984741,G,G,A
4369,57.0,mwanga,latin philo,FD,67.1000022888,G,G,A
4370,65.0,mwanga,sociale,FD,60.2000007629,G,G,A
4424,55.0,mwanga,commerciale et administrative,FSEG,48.75,G,A,G
4446,59.0,mwanga,commerciale et administrative,FSEG,60.0,G,G,G
4535,57.0,mwanga,commerciale et administrative,FSEG,64.0999984741,G,G,G
4543,69.0,mwanga,commerciale et administrative,FSEG,68.9500007629,D,G,A
4570,72.0,mwanga,commerciale et administrative,FSEG,63.5,G,G,G
4654,57.0,mwanga,latin philo,FD,60.2999992371,G,G,A
4657,57.0,mwanga,latin philo,FD,62.7000007629,G,G,G
4826,55.0,mwanga,commerciale et administrative,FSEG,59.2999992371,G,G,G
4827,56.0,mwanga,commerciale et administrative,FSEG,47.5,G,A,G
4857,60.0,mwanga,latin philo,FD,73.6000022888,A,G,A
4859,54.0,mwanga,latin philo,FD,69.3499984741,D,G,A
4862,59.0,mwanga,latin philo,FD,60.9499988556,G,G,D
4881,51.0,mwanga,commerciale et administrative,FD,62.2000007629,G,G,A
4898,65.0,mwanga,bio-chimie,FSEG,66.8000005086,G,G,C
5018,64.0,mwanga,commerciale et administrative,FSEG,67.1999969482,G,G,A
5043,51.0,mwanga,latin philo,FD,63.0666656494,G,G,E
5069,69.0,mwanga,bio-chimie,FSEG,67.0999984741,G,G,G
5115,52.0,mwanga,commerciale et administrative,FSEG,62.5999984741,G,G,G
5204,63.0,mwanga,bio-chimie,FSTA,49.75,G,A,G
5698,59.0,mwanga,bio-chimie,FSEG,60.75,G,G,D
5710,58.0,mwanga,sociale,FSEG,62.8333333333,G,G,E
6149,59.0,mwanga,bio-chimie,FSEG,60.1499996185,G,G,G
6150,63.0,mwanga,bio-chimie,FSEG,60.3999996185,G,G,D
6196,70.0,mwanga,math-physique,FSTA,64.0333353679,G,G,G
6233,53.0,mwanga,bio-chimie,FSEG,57.5499992371,G,G,G
6239,57.0,mwanga,latin philo,FSEG,59.3000011444,G,G,G
6246,65.0,mwanga,latin philo,FSEG,58.1000003815,G,G,G
6260,58.0,mwanga,bio-chimie,FSEG,59.933333079,G,G,C
6286,66.0,mwanga,commerciale et administrative,FSEG,66.2999992371,G,G,A
6300,63.0,mwanga,commerciale et administrative,FSEG,61.8500003815,G,G,D
6301,62.0,mwanga,commerciale et administrative,FSEG,58.9666659037,G,G,E
6320,62.0,mwanga,latin philo,FSEG,58.6166674296,G,E,G
6353,60.0,mwanga,latin philo,FD,64.3000017802,G,G,A
6429,59.0,mwanga,commerciale et administrative,FSDC,64.8333333333,G,G,E
6477,67.0,mwanga,commerciale et administrative,FSEG,62.8500003815,G,G,A
6480,66.0,mwanga,commerciale et administrative,FSEG,64.0999984741,G,G,C
6481,57.0,mwanga,commerciale et administrative,FSEG,62.3666674296,G,G,C
6494,62.0,mwanga,commerciale et administrative,FSEG,59.5499992371,G,G,D
6529,60.0,mwanga,latin philo,FD,67.9000015259,G,G,A
6531,60.0,mwanga,latin philo,FD,61.2000007629,G,G,A
6539,66.0,mwanga,bio-chimie,FSTA,61.2333335877,G,G,E
6558,57.0,mwanga,bio-chimie,FSDC,56.7750015259,G,D,G
6561,64.0,mwanga,commerciale et administrative,FSEG,62.75,G,G,G
6584,52.0,mwanga,commerciale et administrative,FSTA,63.133333842,G,G,G
6677,61.0,mwanga,bio-chimie,FSTA,65.6666666667,C,G,E
6757,63.0,mwanga,bio-chimie,FSTA,66.0,G,G,G
6902,75.0,mwanga,commerciale et administrative,FSEG,58.133333842,G,E,E
6955,58.0,mwanga,latin philo,FD,66.6999994914,G,G,E
7023,64.0,mwanga,commerciale et administrative,FSEG,61.866666158,G,G,E
7083,64.0,mwanga,commerciale et administrative,FSEG,54.2333335877,G,E,G
7095,67.0,mwanga,commerciale et administrative,FSEG,63.6666666667,G,G,E
7197,64.0,mwanga,commerciale et administrative,FSEG,60.2666664123,G,G,E
7207,69.0,mwanga,latin philo,FSEG,60.1666666666,G,G,E
7216,57.0,mwanga,commerciale et administrative,FSEG,57.25,G,E,C
7219,59.0,mwanga,commerciale et administrative,FSEG,59.066666921,G,G,E
7241,60.0,mwanga,commerciale et administrative,FSDC,50.0750007629,G,A,G
7249,64.0,mwanga,latin philo,FSEG,60.5,G,G,E
7390,69.0,mwanga,latin philo,FSDC,62.9749994278,G,G,A
7493,73.0,mwanga,latin philo,FPSE,73.1000010173,C,G,A
7589,66.0,mwanga,bio-chimie,FSTA,61.6000003815,G,G,D
7646,66.0,mwanga,bio-chimie,FSTA,63.3499994278,F,G,F
7669,62.0,mwanga,latin philo,FSTA,49.375,G,A,G
7735,59.0,mwanga,latin philo,FD,60.2666664124,G,G,E
7778,68.0,mwanga,latin philo,FD,67.6999988556,D,G,D
7820,59.0,mwanga,latin philo,FD,63.6999998093,G,G,A
7836,56.0,mwanga,latin philo,FD,64.5749988556,G,G,D
7843,70.0,mwanga,latin philo,FD,64.0249986649,F,G,F
7853,65.0,mwanga,latin philo,FD,47.5,G,A,G
8100,65.0,mwanga,commerciale et administrative,FSEG,63.4499979019,G,G,B
8101,57.0,mwanga,bio-chimie,FSEG,59.6666666667,G,G,E
8113,60.0,mwanga,commerciale et administrative,FSEG,63.8000011444,G,G,B
8153,61.0,mwanga,commerciale et administrative,FSEG,64.1750001907,G,G,A
8155,58.0,mwanga,commerciale et administrative,FSEG,60.1999994914,G,G,C
8156,67.0,mwanga,commerciale informatique,FSEG,63.6750001907,G,G,A
8157,58.0,mwanga,commerciale et administrative,FSEG,59.4666671753,G,G,E
8168,58.0,mwanga,latin philo,FD,59.6999988556,G,G,A
8170,57.0,mwanga,commerciale et administrative,FSEG,59.8666674296,G,G,C
8173,62.0,mwanga,latin philo,FSEG,59.3999996185,G,G,G
8207,57.0,mwanga,bio-chimie,FSDC,68.6499996185,F,G,A
8222,64.0,mwanga,bio-chimie,FSTA,59.5,G,G,G
8255,54.0,mwanga,math-physique,FSEG,58.433333079,G,G,E
8300,62.0,mwanga,bio-chimie,FSTA,52.0874996185,G,D,D
8395,51.0,mwanga,commerciale et administrative,FSEG,58.3499994278,G,G,B
8399,69.0,mwanga,commerciale et administrative,FSEG,57.7333335876,G,G,G
8442,62.0,mwanga,commerciale et administrative,FSEG,60.7333323161,G,G,C
8447,67.0,mwanga,bio-chimie,FSTA,72.9500017167,B,G,B
8452,61.0,mwanga,bio-chimie,FSTA,66.0,E,G,C
8468,67.0,mwanga,bio-chimie,FSTA,60.366666158,G,E,E
8474,66.0,mwanga,bio-chimie,FSTA,65.2666676839,G,G,E
